INFO 2024-09-10 08:32:38,094 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-10 11:16:31,383 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:16:31,738 connectionpool https://open.feishu.cn:443 "GET /open-apis/approval/v4/instances/query?page_size=10 HTTP/1.1" 400 104
DEBUG 2024-09-10 11:23:02,734 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:23:02,877 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/app_access_token/internal HTTP/1.1" 200 166
DEBUG 2024-09-10 11:23:02,885 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:23:03,001 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances HTTP/1.1" 400 244
DEBUG 2024-09-10 11:24:02,300 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:24:02,455 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/app_access_token/internal HTTP/1.1" 200 166
DEBUG 2024-09-10 11:24:58,011 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:24:58,147 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/app_access_token/internal HTTP/1.1" 200 166
DEBUG 2024-09-10 11:25:42,766 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:25:42,916 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/app_access_token/internal HTTP/1.1" 200 166
DEBUG 2024-09-10 11:25:42,925 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:25:43,047 connectionpool https://open.feishu.cn:443 "GET /open-apis/approval/v4/approvals HTTP/1.1" 400 326
DEBUG 2024-09-10 11:27:08,352 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:27:08,515 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/app_access_token/internal HTTP/1.1" 200 166
DEBUG 2024-09-10 11:27:08,538 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:27:08,659 connectionpool https://open.feishu.cn:443 "GET /open-apis/approval/v4/approvals HTTP/1.1" 400 326
DEBUG 2024-09-10 11:30:30,113 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:30:30,254 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/app_access_token/internal HTTP/1.1" 200 166
DEBUG 2024-09-10 11:30:30,262 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:30:30,346 connectionpool https://open.feishu.cn:443 "GET /open-apis/approval/v4/approvals HTTP/1.1" 400 326
DEBUG 2024-09-10 11:34:12,599 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:34:12,752 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/app_access_token/internal HTTP/1.1" 200 166
DEBUG 2024-09-10 11:34:12,756 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:34:12,842 connectionpool https://open.feishu.cn:443 "GET /open-apis/approval/v4/approvals HTTP/1.1" 400 326
DEBUG 2024-09-10 11:36:17,917 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:36:18,052 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/app_access_token/internal HTTP/1.1" 200 166
DEBUG 2024-09-10 11:36:18,057 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:36:18,139 connectionpool https://open.feishu.cn:443 "GET /open-apis/approval/v4/approvals HTTP/1.1" 400 326
DEBUG 2024-09-10 11:38:07,176 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:38:07,314 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/app_access_token/internal HTTP/1.1" 200 166
DEBUG 2024-09-10 11:38:07,322 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:38:07,415 connectionpool https://open.feishu.cn:443 "GET /open-apis/approval/v4/approvals HTTP/1.1" 400 326
DEBUG 2024-09-10 11:44:11,073 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:44:11,230 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 11:44:11,238 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:44:11,337 connectionpool https://open.feishu.cn:443 "GET /open-apis/approval/v4/approvals HTTP/1.1" 400 326
DEBUG 2024-09-10 11:49:30,557 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:49:30,697 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 11:49:30,702 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:49:30,791 connectionpool https://open.feishu.cn:443 "GET /open-apis/approval/v4/approvals HTTP/1.1" 400 326
DEBUG 2024-09-10 11:51:31,781 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:51:31,931 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 11:51:31,937 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:51:32,016 connectionpool https://open.feishu.cn:443 "GET /open-apis/approval/v1/templates HTTP/1.1" 404 18
DEBUG 2024-09-10 11:58:54,878 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 11:58:55,100 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:02:36,337 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:02:36,511 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:03:49,636 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:03:49,784 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:03:49,790 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:03:49,884 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instance/list HTTP/1.1" 404 18
DEBUG 2024-09-10 12:09:28,702 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:09:28,855 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:09:28,860 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:09:29,034 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances/query HTTP/1.1" 400 104
DEBUG 2024-09-10 12:14:17,242 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:14:17,389 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:14:17,396 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:14:17,668 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances/query HTTP/1.1" 400 117
DEBUG 2024-09-10 12:18:15,973 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:18:16,166 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:18:16,176 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:18:16,333 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances/query HTTP/1.1" 400 658
DEBUG 2024-09-10 12:18:56,924 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:18:57,068 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:18:57,077 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:18:57,241 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances/query HTTP/1.1" 400 117
DEBUG 2024-09-10 12:20:51,744 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:20:51,882 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:20:51,892 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:20:52,065 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances/query HTTP/1.1" 400 104
DEBUG 2024-09-10 12:26:53,395 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:26:53,552 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:26:53,571 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:26:53,870 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances/query HTTP/1.1" 200 None
DEBUG 2024-09-10 12:31:30,577 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:31:30,723 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:31:30,728 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:31:31,111 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances/query HTTP/1.1" 200 None
INFO 2024-09-10 12:31:47,079 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-10 12:34:30,558 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:34:30,686 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 12:34:30,694 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 12:34:30,981 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances/query HTTP/1.1" 200 None
DEBUG 2024-09-10 15:30:08,364 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 15:30:08,764 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 15:30:08,775 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 15:30:09,084 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances/query HTTP/1.1" 400 104
DEBUG 2024-09-10 15:30:09,094 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 15:30:09,442 connectionpool https://open.feishu.cn:443 "POST /open-apis/approval/v4/instances/query HTTP/1.1" 400 104
DEBUG 2024-09-10 15:30:09,451 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 15:30:09,763 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 15:30:09,773 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 15:30:10,001 connectionpool https://open.feishu.cn:443 "GET /open-apis/docs/v4/list HTTP/1.1" 404 18
DEBUG 2024-09-10 15:30:10,010 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 15:30:10,282 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 15:30:10,294 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 15:30:10,480 connectionpool https://open.feishu.cn:443 "GET /open-apis/sheets/v4/list HTTP/1.1" 404 18
DEBUG 2024-09-10 15:30:10,486 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 15:30:10,782 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 15:30:10,793 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 15:30:10,986 connectionpool https://open.feishu.cn:443 "GET /open-apis/multidimensional_sheets/v4/list HTTP/1.1" 404 18
INFO 2024-09-14 10:19:54,738 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:30:07,980 autoreload Watching for file changes with StatReloader
ERROR 2024-09-14 10:30:11,837 log Internal Server Error: /
Traceback (most recent call last):
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/core/handlers/base.py", line 220, in _get_response
    response = response.render()
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/template/response.py", line 114, in render
    self.content = self.rendered_content
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/rest_framework/response.py", line 70, in rendered_content
    ret = renderer.render(self.data, accepted_media_type, context)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/rest_framework/renderers.py", line 722, in render
    template = loader.get_template(self.template)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/template/loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: rest_framework/api.html
WARNING 2024-09-14 10:30:12,587 log Not Found: /favicon.ico
INFO 2024-09-14 10:47:04,922 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/customers/models.py changed, reloading.
INFO 2024-09-14 10:47:06,610 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:49:48,663 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/customers/models.py changed, reloading.
INFO 2024-09-14 10:49:50,589 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:50:18,578 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/customers/models.py changed, reloading.
INFO 2024-09-14 10:50:20,380 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:50:35,912 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/customers/models.py changed, reloading.
INFO 2024-09-14 10:50:37,004 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:51:24,916 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/projects/models.py changed, reloading.
INFO 2024-09-14 10:51:25,903 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:51:45,653 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/projects/models.py changed, reloading.
INFO 2024-09-14 10:51:46,685 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:52:00,925 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/projects/models.py changed, reloading.
INFO 2024-09-14 10:52:02,026 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:52:15,181 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/taskms/models.py changed, reloading.
INFO 2024-09-14 10:52:16,472 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:52:45,483 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/projects/adminx.py changed, reloading.
INFO 2024-09-14 10:52:46,499 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:54:39,427 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/customers/adminx.py changed, reloading.
INFO 2024-09-14 10:54:41,142 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:55:09,335 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/taskms/adminx.py changed, reloading.
INFO 2024-09-14 10:55:10,996 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 11:01:54,219 autoreload Watching for file changes with StatReloader
ERROR 2024-09-14 11:02:39,663 log Internal Server Error: /xadmin/customers/customer/
Traceback (most recent call last):
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/db/models/options.py", line 681, in get_field
    return self.fields_map[field_name]
KeyError: 'project_count'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/util.py", line 290, in lookup_field
    f = opts.get_field(name)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/db/models/options.py", line 683, in get_field
    raise FieldDoesNotExist(
django.core.exceptions.FieldDoesNotExist: Customer has no field named 'project_count'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/db/backends/sqlite3/base.py", line 328, in execute
    return super().execute(query, params)
sqlite3.OperationalError: no such column: projects_project.customer_id

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/sites.py", line 300, in wrapper
    return self.admin_view(view, cacheable)(*args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/views/decorators/cache.py", line 62, in _wrapper_view_func
    response = view_func(request, *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/sites.py", line 208, in inner
    return view(request, *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 286, in view
    return handler(request, *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/utils/decorators.py", line 46, in _wrapper
    return bound_method(*args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/utils/decorators.py", line 134, in _wrapper_view
    response = view_func(request, *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 84, in method
    return filter_chain(filters, len(filters) - 1, _inner_method, *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 53, in filter_chain
    return func()
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 78, in _inner_method
    return func(self, *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/list.py", line 413, in get
    context = self.get_context()
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 84, in method
    return filter_chain(filters, len(filters) - 1, _inner_method, *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 67, in filter_chain
    return filter_chain(filters, token - 1, _inner_method, *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 67, in filter_chain
    return filter_chain(filters, token - 1, _inner_method, *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 67, in filter_chain
    return filter_chain(filters, token - 1, _inner_method, *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 53, in filter_chain
    return func()
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 66, in _inner_method
    return fm(func if fargs[1] == '__' else func(), *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 66, in _inner_method
    return fm(func if fargs[1] == '__' else func(), *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 66, in _inner_method
    return fm(func if fargs[1] == '__' else func(), *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 78, in _inner_method
    return func(self, *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/list.py", line 393, in get_context
    'results': self.results()
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 84, in method
    return filter_chain(filters, len(filters) - 1, _inner_method, *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 53, in filter_chain
    return func()
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 78, in _inner_method
    return func(self, *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/list.py", line 605, in results
    results.append(self.result_row(obj))
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 84, in method
    return filter_chain(filters, len(filters) - 1, _inner_method, *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 53, in filter_chain
    return func()
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 78, in _inner_method
    return func(self, *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/list.py", line 597, in result_row
    row.cells = [self.result_item(
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/list.py", line 597, in <listcomp>
    row.cells = [self.result_item(
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 84, in method
    return filter_chain(filters, len(filters) - 1, _inner_method, *args, **kwargs)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/extra_apps/xadmin/views/base.py", line 67, in filter_chain
    return filter_chain(filters, token - 1, _inner_method, *args, **kwargs)
